date,eurusd,eurgbp,gbpusd
2024-06-14,1.0686,0.84205,1.2690457811293867
2024-06-17,1.0712,0.84573,1.2665980868598725
2024-06-18,1.0715,0.8454,1.2674473621954103
2024-06-19,1.0749,0.84455,1.2727488011366999
2024-06-20,1.0719,0.84513,1.2683255830463953
2024-06-21,1.0688,0.84531,1.264388212608392
2024-06-24,1.073,0.8473,1.2663755458515282
2024-06-25,1.0714,0.84465,1.2684543893920557
2024-06-26,1.0689,0.84453,1.2656743987780186
2024-06-27,1.0696,0.8459,1.264452062891595
2024-06-28,1.0705,0.84638,1.2647983175405846
2024-07-01,1.0745,0.8479,1.2672484962849393
2024-07-02,1.0729,0.84755,1.265884018641968
2024-07-03,1.0758,0.8468,1.2704298535663676
2024-07-04,1.08,0.84663,1.2756457956840652
2024-07-05,1.0824,0.84613,1.2792360511978065
2024-07-08,1.0835,0.8441,1.2836156853453382
2024-07-09,1.0814,0.84491,1.2798996342805742
2024-07-10,1.0825,0.84518,1.2807922572706405
2024-07-11,1.0855,0.84305,1.287586738627602
2024-07-12,1.089,0.84029,1.2959811493651001
2024-07-15,1.0907,0.84045,1.2977571539056458
2024-07-16,1.0902,0.84058,1.2969616217373718
2024-07-17,1.0934,0.83915,1.3029851635583627
2024-07-18,1.093,0.84175,1.2984852984852984
2024-07-19,1.089,0.8428,1.2921214997626957
2024-07-22,1.0888,0.84215,1.2928813156801044
2024-07-23,1.086,0.84073,1.2917345640098488
2024-07-24,1.0848,0.83973,1.2918438069379443
2024-07-25,1.0851,0.8428,1.2874940673943995
2024-07-26,1.086,0.84378,1.2870653487875987
2024-07-29,1.0817,0.84345,1.2824708044341693
2024-07-30,1.0824,0.8426,1.2845953002610966
2024-07-31,1.0828,0.8438,1.2832424745200284
2024-08-01,1.0789,0.84328,1.2794089744805994
2024-08-02,1.0835,0.85,1.2747058823529411
2024-08-05,1.0966,0.85878,1.2769277346934023
2024-08-06,1.0915,0.85998,1.2692155631526314
2024-08-07,1.0922,0.85808,1.2728416930822302
2024-08-08,1.093,0.86093,1.2695573391564936
2024-08-09,1.0917,0.85708,1.273743407849909
2024-08-12,1.0925,0.85554,1.2769712696074995
2024-08-13,1.0931,0.85458,1.2791078658522315
2024-08-14,1.1019,0.85783,1.2845202429385778
2024-08-15,1.1011,0.85615,1.2861064065876306
2024-08-16,1.0994,0.85128,1.2914669673902828
2024-08-19,1.1041,0.85243,1.2952383186889247
2024-08-20,1.1084,0.85194,1.3010305890086156
2024-08-21,1.1116,0.85303,1.303119468248479
2024-08-22,1.1135,0.84943,1.31087906007558
2024-08-23,1.1121,0.84733,1.3124756588342206
2024-08-26,1.1163,0.84645,1.3188020556441609
2024-08-27,1.1162,0.84438,1.3219166725881712
2024-08-28,1.1117,0.84163,1.3208892268574075
2024-08-29,1.1088,0.84175,1.3172557172557173
2024-08-30,1.1087,0.8412,1.317998097955302
2024-09-02,1.1061,0.84218,1.313377187774585
2024-09-03,1.1035,0.84085,1.3123624903371587
2024-09-04,1.105,0.84248,1.3116038362928497
2024-09-05,1.1097,0.84318,1.3160890912972318
2024-09-06,1.1103,0.84293,1.31719122584319
2024-09-09,1.1043,0.84365,1.3089551354234576
2024-09-10,1.1031,0.84265,1.309084436005459
2024-09-11,1.1043,0.84375,1.3088
2024-09-12,1.1016,0.8446,1.3042860525692634
2024-09-13,1.1081,0.84475,1.3117490381769756
2024-09-16,1.1126,0.84278,1.320154726025772
2024-09-17,1.1139,0.84278,1.3216972400863807
2024-09-18,1.1124,0.84225,1.3207479964381121
2024-09-19,1.1156,0.83953,1.3288387550176883
2024-09-20,1.1166,0.8391,1.3307114765820522
2024-09-23,1.1119,0.83518,1.3313297732225389
2024-09-24,1.1133,0.8322,1.337779379956741
2024-09-25,1.1194,0.83653,1.3381468686120044
2024-09-26,1.1155,0.83428,1.33708107589778
2024-09-27,1.1158,0.83338,1.3388850224387432
2024-09-30,1.1196,0.83543,1.3401481871611025
2024-10-01,1.1086,0.83193,1.332564037839722
2024-10-02,1.1071,0.83288,1.3292431082508884
2024-10-03,1.1039,0.84258,1.310142657077073
2024-10-04,1.1029,0.83735,1.3171314265241536
2024-10-07,1.0982,0.83918,1.3086584522986726
2024-10-08,1.0982,0.83778,1.310845329322734
2024-10-09,1.0957,0.8374,1.3084547408645806
2024-10-10,1.0932,0.83686,1.3063116889324378
2024-10-11,1.0938,0.83705,1.306731975389762
2024-10-14,1.0915,0.83665,1.3046076615072013
2024-10-15,1.0903,0.83355,1.3080199148221463
2024-10-16,1.0897,0.83605,1.3033909455176125
2024-10-17,1.0866,0.83455,1.3020190521838115
2024-10-18,1.0847,0.83165,1.3042746347622196
2024-10-21,1.0853,0.83315,1.3026465822480946
2024-10-22,1.0821,0.8334,1.2984161267098633
2024-10-23,1.0767,0.83148,1.2949199018617406
2024-10-24,1.0801,0.8321,1.2980411008292274
2024-10-25,1.0825,0.83358,1.2986156097795054
2024-10-28,1.0818,0.8329,1.2988353944050908
2024-10-29,1.0774,0.8302,1.2977595760057816
2024-10-30,1.0815,0.83425,1.296373988612526
2024-10-31,1.0882,0.83753,1.2992967416092558
2024-11-01,1.0885,0.83998,1.2958641872425536
2024-11-04,1.0904,0.84063,1.2971223962980147
2024-11-05,1.0897,0.8392,1.2984985700667302
2024-11-06,1.0695,0.83223,1.285101474352042
2024-11-07,1.0785,0.83185,1.2965077838552623
2024-11-08,1.0772,0.83188,1.2948983026398038
2024-11-11,1.0651,0.8268,1.2882196419932268
2024-11-12,1.0617,0.82835,1.2817045934689444
2024-11-13,1.0629,0.83413,1.2742618057137376
2024-11-14,1.0533,0.83158,1.2666249789557227
2024-11-15,1.0583,0.83455,1.2681085615002097
2024-11-18,1.0552,0.8356,1.2628051699377691
2024-11-19,1.0578,0.83638,1.2647361247279945
2024-11-20,1.0562,0.8338,1.2667306308467259
2024-11-21,1.0526,0.83273,1.2640351614568948
2024-11-22,1.0412,0.83205,1.251367105342227
2024-11-25,1.0495,0.83465,1.2574132870065298
2024-11-26,1.0522,0.8348,1.2604216578821275
2024-11-27,1.0531,0.834,1.2627098321342924
2024-11-28,1.0542,0.8323,1.2666105971404542
2024-11-29,1.0562,0.83205,1.2693948680968692
2024-12-02,1.0507,0.82898,1.267461217399696
2024-12-03,1.0512,0.83123,1.2646319309938283
2024-12-04,1.0492,0.8283,1.2666908125075453
2024-12-05,1.054,0.828,1.2729468599033817
2024-12-06,1.0581,0.82855,1.2770502685414278
2024-12-09,1.0568,0.82805,1.2762514340921443
2024-12-10,1.0527,0.82555,1.2751499000666222
2024-12-11,1.0507,0.82458,1.274224453661258
2024-12-12,1.0491,0.82428,1.2727471247634299
2024-12-13,1.0518,0.83043,1.266572739424154
2024-12-16,1.0498,0.82945,1.2656579661221292
2024-12-17,1.0497,0.82648,1.2700851805246347
2024-12-18,1.0496,0.8252,1.271934076587494
2024-12-19,1.0395,0.82445,1.2608405603735824
2024-12-20,1.039,0.82965,1.252335322123787
2024-12-23,1.0393,0.82995,1.2522441110910294
2024-12-24,1.0395,0.82805,1.255358975907252
2024-12-27,1.0435,0.83098,1.2557462273460251
2024-12-30,1.0444,0.8295,1.2590717299578058
2024-12-31,1.0389,0.82918,1.2529245760872185
2024-12-31,1.0389,0.82918,1.2529245760872185
2025-01-02,1.0321,0.83118,1.2417286267715777
2025-01-03,1.0299,0.82993,1.240948031761715
2025-01-06,1.0426,0.83098,1.2546631687886591
2025-01-07,1.0393,0.82915,1.2534523307001144
2025-01-08,1.0286,0.83403,1.2332889704207282
2025-01-09,1.0305,0.83808,1.2295962199312713
2025-01-10,1.0304,0.83693,1.2311662863082935
2025-01-13,1.0198,0.8416,1.2117395437262357
2025-01-14,1.0245,0.84288,1.2154755125284737
2025-01-15,1.03,0.84313,1.2216384187491844
2025-01-16,1.0272,0.84258,1.2191127252011678
2025-01-17,1.0298,0.84453,1.2193764579115012
2025-01-20,1.0316,0.84588,1.2195583297867312
2025-01-21,1.0357,0.84553,1.2249121852565847
2025-01-22,1.0443,0.84466,1.2363554566334383
2025-01-23,1.0404,0.84468,1.2317090495809064
2025-01-24,1.0472,0.84413,1.2405672112115431
2025-01-27,1.053,0.84106,1.2519915344921884
2025-01-28,1.0421,0.83868,1.2425478132303143
2025-01-29,1.0396,0.83723,1.2417137465212666
2025-01-30,1.0403,0.83685,1.2431140586724025
2025-01-31,1.0393,0.83608,1.2430628647976267
2025-02-03,1.0274,0.83136,1.2358063895304081
2025-02-04,1.0335,0.83188,1.2423666875030055
2025-02-05,1.0422,0.83085,1.2543780465788048
2025-02-06,1.036,0.83688,1.2379313641143295
2025-02-07,1.0377,0.83353,1.2449461926985232
2025-02-10,1.032,0.83283,1.2391484456611794
2025-02-11,1.0324,0.83355,1.238557974926519
2025-02-12,1.037,0.83338,1.2443303175022198
2025-02-13,1.039,0.83313,1.247104293447601
2025-02-14,1.0478,0.83215,1.2591479901460074
2025-02-17,1.0473,0.83133,1.2597885316300386
2025-02-18,1.0447,0.83025,1.2582956940680516
2025-02-19,1.0434,0.82838,1.2595668654482244
2025-02-20,1.0443,0.82823,1.2608816391582047
2025-02-21,1.0465,0.8276,1.264499758337361
2025-02-24,1.0466,0.8283,1.2635518531932874
2025-02-25,1.0497,0.82908,1.2661021855550731
2025-02-26,1.0487,0.82868,1.2655065887918135
2025-02-27,1.0477,0.82673,1.267281942109274
2025-02-28,1.0411,0.82608,1.2602895603331394
2025-03-03,1.0465,0.8253,1.2680237489397794
2025-03-04,1.0557,0.82788,1.2751848093926659
2025-03-05,1.0694,0.835,1.2807185628742515
2025-03-06,1.0796,0.8379,1.2884592433464612
2025-03-07,1.0857,0.84088,1.29114736942251
2025-03-10,1.0845,0.83849,1.2933964626888812
2025-03-11,1.0912,0.84374,1.2932894019484673
2025-03-12,1.0886,0.84078,1.2947501129903185
2025-03-13,1.083,0.83778,1.2927021413736304
2025-03-14,1.0889,0.84183,1.2934915600536925
2025-03-17,1.0903,0.84026,1.2975745602551592
2025-03-18,1.0918,0.84173,1.2970905159611754
2025-03-19,1.0897,0.84078,1.2960584219415303
2025-03-20,1.0833,0.8369,1.2944198829011828
2025-03-21,1.0827,0.83765,1.2925446188742316
2025-03-24,1.0824,0.83663,1.2937618780105902
2025-03-25,1.0825,0.83565,1.2953987913600191
2025-03-26,1.0788,0.83623,1.2900756968776532
2025-03-27,1.0785,0.83318,1.2944381766244988
2025-03-28,1.0797,0.83358,1.2952566040452027
2025-03-31,1.0815,0.83536,1.294651407776288
2025-04-01,1.0788,0.83665,1.2894280762564991
2025-04-02,1.0803,0.83455,1.294470073692409
2025-04-03,1.1097,0.84163,1.3185128857098725
2025-04-04,1.1057,0.84985,1.3010531270224157
2025-04-07,1.0967,0.85588,1.281371220264523
2025-04-08,1.095,0.85644,1.2785484096959507
2025-04-09,1.1045,0.86435,1.277838838433505
2025-04-10,1.1082,0.85755,1.2922861640720658
2025-04-11,1.1346,0.86678,1.3089826714968043
2025-04-14,1.1377,0.86383,1.3170415475267123
2025-04-15,1.1324,0.8557,1.3233609910015194
2025-04-16,1.1355,0.85618,1.3262398093858767
2025-04-17,1.136,0.85873,1.322883793509019
2025-04-22,1.1476,0.85858,1.3366255910922686
2025-04-23,1.1415,0.85793,1.3305281316657536
2025-04-24,1.1376,0.855,1.3305263157894736
2025-04-25,1.1357,0.8531,1.3312624545774234
2025-04-28,1.1358,0.8514,1.3340380549682873
2025-04-29,1.1373,0.8498,1.3383148976229702
2025-04-30,1.1373,0.8518,1.3351725757220005
2025-05-02,1.1343,0.8533,1.3293097386616666
2025-05-05,1.1343,0.8515,1.3321197886083382
2025-05-06,1.1325,0.8469,1.3372298972724053
2025-05-07,1.136,0.8511,1.33474327341088
2025-05-08,1.1297,0.8476,1.3328220858895705
2025-05-09,1.1252,0.8477,1.3273563760764422
2025-05-12,1.1106,0.8429,1.3175940206430181
2025-05-13,1.1112,0.8406,1.321912919343326
2025-05-14,1.1214,0.8415,1.3326203208556149
2025-05-15,1.1185,0.8424,1.3277540360873694
2025-05-16,1.1194,0.8427,1.3283493532692536
2025-05-19,1.1262,0.8419,1.337688561586887
2025-05-20,1.1241,0.8418,1.335352815395581
2025-05-21,1.1321,0.8446,1.3403978214539427
2025-05-22,1.1309,0.8427,1.341995965349472
2025-05-23,1.1301,0.8382,1.3482462419470296
2025-05-26,1.1381,0.8392,1.35617254528122
2025-05-27,1.1356,0.8381,1.354969574036511
2025-05-28,1.1317,0.8398,1.347582757799476
2025-05-29,1.1281,0.8377,1.3466634833472604
2025-05-30,1.1339,0.8412,1.3479553019495958
2025-06-02,1.1419,0.8434,1.3539245909414275
2025-06-03,1.1386,0.8436,1.3496917970602182
2025-06-04,1.1384,0.8421,1.3518584491153072
2025-06-05,1.1423,0.8419,1.356811972918399
2025-06-06,1.1411,0.8426,1.3542606218846427
2025-06-09,1.141,0.8424,1.354463437796771
2025-06-10,1.1429,0.8464,1.3503071833648392
2025-06-11,1.1433,0.8476,1.3488673902784332
2025-06-12,1.1594,0.8538,1.357929257437339
2025-06-13,1.1512,0.8505,1.3535567313345092
2025-06-16,1.1574,0.8523,1.357972544878564
2025-06-17,1.1568,0.8525,1.356950146627566
2025-06-18,1.1508,0.8552,1.3456501403180543
2025-06-19,1.1478,0.8541,1.3438707411310151
2025-06-20,1.1515,0.8537,1.3488344851821483
2025-06-23,1.1472,0.8567,1.3390918641298004
2025-06-24,1.1607,0.8527,1.3612055822680897
2025-06-25,1.1598,0.8526,1.3603096410978184
2025-06-26,1.1695,0.8535,1.370240187463386
2025-06-27,1.1704,0.8529,1.3722593504514013
2025-06-30,1.172,0.8555,1.3699590882524837
2025-07-01,1.181,0.8588,1.3751746623195156
2025-07-02,1.1755,0.8605,1.3660662405578152
2025-07-03,1.1782,0.8629,1.3653957584888168
2025-07-04,1.1767,0.8625,1.3642898550724638
2025-07-07,1.1728,0.8611,1.3619788642434096
2025-07-08,1.1718,0.8632,1.357506950880445
2025-07-09,1.1698,0.8613,1.3581794961105307
2025-07-10,1.1709,0.8627,1.357250492639388
2025-07-11,1.1683,0.8657,1.3495437218435946
2025-07-14,1.169,0.8667,1.348794277143187
2025-07-15,1.1665,0.8679,1.3440488535545572
2025-07-16,1.1602,0.8659,1.33987758401663
2025-07-17,1.1579,0.8644,1.3395418787598334
2025-07-18,1.165,0.8656,1.3458872458410351
2025-07-21,1.1667,0.8656,1.3478512014787432
2025-07-22,1.1699,0.8675,1.3485878962536022
2025-07-23,1.1726,0.8665,1.353260242354299
2025-07-24,1.1756,0.8675,1.355158501440922
2025-07-25,1.1724,0.8715,1.3452667814113597
2025-07-28,1.1654,0.8679,1.3427814264316165
2025-07-29,1.1533,0.865,1.3332947976878613
2025-07-30,1.1527,0.8622,1.3369287868244029
2025-07-31,1.1446,0.8649,1.3233899872817667
2025-08-01,1.1404,0.8665,1.3160992498557416
2025-08-04,1.1565,0.8704,1.328699448529412
2025-08-05,1.1546,0.8693,1.3281950995053493
2025-08-06,1.1604,0.8717,1.3311919238270047
2025-08-07,1.1643,0.8673,1.3424420615703907
2025-08-08,1.1648,0.8671,1.343328335832084
2025-08-11,1.1622,0.8656,1.3426524953789278
2025-08-12,1.1606,0.8621,1.3462475350887368
2025-08-13,1.1711,0.8631,1.3568532035685321
2025-08-14,1.169,0.861,1.3577235772357725
2025-08-15,1.1688,0.8622,1.3556019485038275
2025-08-18,1.1673,0.8621,1.3540192553068089
2025-08-19,1.1682,0.864,1.3520833333333333
2025-08-20,1.1651,0.8645,1.3477154424522846
2025-08-21,1.1639,0.8654,1.3449272012941993
2025-08-22,1.1608,0.8653,1.3415000577834277
2025-08-25,1.1697,0.8659,1.350848827809216
2025-08-26,1.1656,0.8642,1.3487618606803982
2025-08-27,1.1593,0.8626,1.3439601205657314
2025-08-28,1.1676,0.8637,1.3518582841264328
2025-08-29,1.1658,0.8668,1.3449469312413473
2025-09-01,1.1715,0.8662,1.3524590163934427
2025-09-02,1.1646,0.8702,1.3383130314870146
2025-09-03,1.1653,0.8687,1.341429722573961
2025-09-04,1.1647,0.8663,1.34445342260187
2025-09-05,1.1697,0.8678,1.347891219174925
2025-09-08,1.1728,0.8669,1.3528665359326335
2025-09-09,1.1744,0.8663,1.3556504675054832
2025-09-10,1.1707,0.865,1.3534104046242776
2025-09-11,1.1685,0.8647,1.3513357233722678
2025-09-12,1.1718,0.8653,1.3542124118802727
2025-09-15,1.1766,0.8641,1.3616479574123366
2025-09-16,1.1807,0.8656,1.3640249537892792
2025-09-17,1.1837,0.8675,1.3644956772334293
2025-09-18,1.1818,0.868,1.361520737327189
2025-09-19,1.1736,0.8708,1.3477262287551677
2025-09-22,1.1781,0.8729,1.3496391339214113
2025-09-23,1.1793,0.8729,1.3510138618398442
2025-09-24,1.1756,0.8731,1.3464666132172718
2025-09-25,1.1739,0.8748,1.3419067215363512
2025-09-26,1.1672,0.874,1.3354691075514875
2025-09-29,1.1723,0.8723,1.3439183767052618
2025-09-30,1.1741,0.8734,1.344286695672086
2025-10-01,1.1724,0.8704,1.346966911764706
2025-10-02,1.1754,0.8721,1.347781217750258
2025-10-03,1.1734,0.8726,1.3447169378867752
2025-10-06,1.1678,0.8695,1.3430707303047726
2025-10-07,1.1666,0.8703,1.3404573135700335
2025-10-08,1.1627,0.8671,1.3409064698420021
2025-10-09,1.1611,0.8683,1.3372106414833584
2025-10-10,1.1568,0.8709,1.3282810885291079
2025-10-13,1.1569,0.8677,1.3332949175982483
2025-10-14,1.1553,0.8712,1.3261019283746556
2025-10-15,1.1622,0.8705,1.335094773118897
2025-10-16,1.1649,0.8676,1.3426694329183955
2025-10-17,1.1681,0.8695,1.3434157561817135
2025-10-20,1.1655,0.8691,1.3410424577148774
2025-10-21,1.1607,0.8678,1.3375201659368519
2025-10-22,1.1587,0.8689,1.333525146737254
2025-10-23,1.1593,0.8691,1.3339086411230008
2025-10-24,1.1612,0.8726,1.3307357322942928
2025-10-27,1.164,0.8721,1.3347093223254214
2025-10-28,1.163,0.876,1.3276255707762556
2025-10-29,1.1636,0.8807,1.3212217554218235
2025-10-30,1.155,0.8801,1.312350869219407
2025-10-31,1.1554,0.8816,1.3105716878402902
2025-11-03,1.1514,0.8765,1.3136337706788364
2025-11-04,1.1491,0.8795,1.3065378055713475
2025-11-05,1.1492,0.881,1.3044267877412032
2025-11-06,1.1533,0.8807,1.3095265130010219
2025-11-07,1.1561,0.8811,1.3121098626716603
2025-11-10,1.1571,0.8778,1.3181818181818181
2025-11-11,1.1575,0.8804,1.3147432985006815
2025-11-12,1.1576,0.8823,1.312025388189958
2025-11-13,1.1619,0.8819,1.3174963147749177
2025-11-14,1.1648,0.8846,1.316753334840606
2025-11-17,1.1593,0.8795,1.3181353041500854
2025-11-18,1.159,0.8821,1.3139099875297586
2025-11-19,1.1583,0.8827,1.3122238586156112
2025-11-20,1.1514,0.8815,1.3061826432217811
2025-11-21,1.152,0.8803,1.308644780188572
2025-11-24,1.1544,0.8804,1.3112221717401182
2025-11-25,1.1551,0.8788,1.3144060081929905
2025-11-26,1.1577,0.8776,1.319165907019143
2025-11-27,1.1586,0.8754,1.3235092529129542
2025-11-28,1.1566,0.8752,1.3215265082266912
2025-12-01,1.1646,0.8778,1.326725905673274
2025-12-02,1.1614,0.8796,1.3203728967712596
2025-12-03,1.1668,0.8766,1.3310517910107234
2025-12-04,1.1666,0.8745,1.334019439679817
2025-12-05,1.1645,0.8727,1.334364615560903
2025-12-08,1.1655,0.8746,1.3326091927738395
2025-12-09,1.1637,0.8735,1.3322266742987978
2025-12-10,1.1634,0.8741,1.3309689966823017
2025-12-11,1.1714,0.8751,1.3385898754428065
2025-12-12,1.1731,0.8767,1.338086004334436
2025-12-15,1.1753,0.8779,1.3387629570566124
2025-12-16,1.1776,0.8764,1.3436786855317207
2025-12-17,1.1722,0.8785,1.3343198634035287
2025-12-18,1.1719,0.8746,1.33992682369083
2025-12-19,1.1712,0.876,1.336986301369863
2025-12-22,1.1745,0.8742,1.3435140700068635
2025-12-23,1.1786,0.8729,1.3502119372207584
2025-12-24,1.1787,0.8729,1.350326497880628
2025-12-29,1.1766,0.8726,1.3483841393536558
2025-12-30,1.1757,0.8712,1.3495179063360883
2025-12-31,1.175,0.8726,1.3465505386202155
2025-12-31,1.175,0.8726,1.3465505386202155
2026-01-02,1.1721,0.8719,1.3443055396261039
2026-01-05,1.1664,0.8676,1.3443983402489628
2026-01-06,1.1707,0.8663,1.3513794297587443
2026-01-07,1.1684,0.8664,1.3485687903970454
2026-01-08,1.1675,0.8687,1.343962242431219
2026-01-09,1.1642,0.8677,1.341707963581883
2026-01-12,1.1692,0.8674,1.3479363615402353
2026-01-13,1.1654,0.866,1.3457274826789838
2026-01-14,1.1651,0.8668,1.3441393631748961
2026-01-15,1.1624,0.8674,1.340096841134425
2026-01-16,1.1617,0.867,1.339907727797001
2026-01-19,1.1631,0.8671,1.3413677776496369
2026-01-20,1.1728,0.8722,1.3446457234579225
2026-01-21,1.1739,0.8744,1.3425205855443734
2026-01-22,1.1706,0.8722,1.3421233662004128
2026-01-23,1.1742,0.8681,1.3526091464117036
2026-01-26,1.1836,0.8675,1.3643804034582132
2026-01-27,1.1929,0.8683,1.3738339283657723
2026-01-28,1.1974,0.8685,1.378698906160046
2026-01-29,1.1968,0.8662,1.3816670514892635
2026-01-30,1.1919,0.8662,1.376010159316555
2026-02-02,1.184,0.8658,1.3675213675213673
2026-02-03,1.1801,0.8623,1.3685492288066798
2026-02-04,1.182,0.8616,1.371866295264624
2026-02-05,1.1798,0.8691,1.3574962604993672
2026-02-06,1.1794,0.8679,1.358912317087222
2026-02-09,1.1886,0.8701,1.3660498793242157
2026-02-10,1.1894,0.8695,1.3679125934445082
2026-02-11,1.19,0.8699,1.3679733302678467
2026-02-12,1.1874,0.8711,1.3631041212260362
2026-02-13,1.1862,0.8716,1.3609453877925652
2026-02-16,1.1855,0.869,1.3642117376294591
2026-02-17,1.1826,0.8733,1.3541738234283753
2026-02-18,1.1845,0.8724,1.3577487391104999
2026-02-19,1.1753,0.8738,1.3450446326390477
2026-02-20,1.1767,0.8728,1.3481897341888176
2026-02-23,1.1784,0.8734,1.3492099839706893
2026-02-24,1.1777,0.8731,1.348871835986714
2026-02-25,1.1784,0.8714,1.3523066330043607
2026-02-26,1.1814,0.8719,1.354971900447299
2026-02-27,1.1805,0.8763,1.347141389934954
2026-03-02,1.1698,0.8739,1.3385970934889575
2026-03-03,1.1606,0.8717,1.3314213605598257
2026-03-04,1.1649,0.8705,1.3381964388282597
2026-03-05,1.1618,0.8695,1.3361702127659574
2026-03-06,1.1561,0.86693,1.3335563424959338
2026-03-09,1.1555,0.8653,1.335375014445857
2026-03-10,1.1641,0.86545,1.345080593910682
2026-03-11,1.1581,0.86363,1.3409677755520302
2026-03-12,1.1547,0.86243,1.338891272335146
2026-03-13,1.1476,0.86503,1.3266591910107164
2026-03-16,1.1478,0.86408,1.328349226923433
2026-03-17,1.1531,0.8643,1.334143237301863
2026-03-18,1.15,0.86393,1.3311263644045235
2026-03-19,1.1489,0.86388,1.3299300828818819
2026-03-20,1.1555,0.86438,1.3367963164349013
2026-03-23,1.1596,0.8642,1.3418190233742189
2026-03-24,1.1572,0.86541,1.337169665245375
2026-03-25,1.1592,0.86558,1.3392176344185402
2026-03-26,1.1539,0.86515,1.3337571519389702
2026-03-27,1.1517,0.8672,1.3280673431734318
2026-03-30,1.1484,0.86803,1.3229957489948505
2026-03-31,1.1498,0.86833,1.3241509564336138
2026-04-01,1.1605,0.87113,1.3321777461458109
2026-04-02,1.1525,0.87253,1.3208714886594157
